path,class,domain,source,sport,framing,generator,license,attribution,split,original_path
normalized/real/backbone_1905.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1905.jpg
normalized/real/backbone_1906.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1906.jpg
normalized/real/backbone_1908.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1908.jpg
normalized/fake/backbone_1909.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1909.jpg
normalized/fake/backbone_1910.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1910.jpg
normalized/fake/backbone_1911.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl,see source dataset card,,train,backbone/fake/backbone_1911.jpg
normalized/fake/backbone_1912.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-turbo,see source dataset card,,test,backbone/fake/backbone_1912.jpg
normalized/real/backbone_1914.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1914.jpg
normalized/fake/backbone_1915.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,val,backbone/fake/backbone_1915.jpg
normalized/fake/backbone_1917.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,nano-banana,see source dataset card,,train,backbone/fake/backbone_1917.jpg
normalized/fake/backbone_1918.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-dreamshaper,see source dataset card,,val,backbone/fake/backbone_1918.jpg
normalized/real/backbone_1919.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1919.jpg
normalized/real/backbone_1920.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1920.jpg
normalized/real/backbone_1921.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1921.jpg
normalized/fake/backbone_1922.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,grok-2-image-1212,see source dataset card,,val,backbone/fake/backbone_1922.jpg
normalized/fake/backbone_1923.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-mvc5000,see source dataset card,,train,backbone/fake/backbone_1923.jpg
normalized/real/backbone_1924.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1924.jpg
normalized/real/backbone_1925.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1925.jpg
normalized/fake/backbone_1926.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,val,backbone/fake/backbone_1926.jpg
normalized/real/backbone_1927.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1927.jpg
normalized/fake/backbone_1928.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,test,backbone/fake/backbone_1928.jpg
normalized/real/backbone_1929.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1929.jpg
normalized/real/backbone_1930.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1930.jpg
normalized/real/backbone_1932.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1932.jpg
normalized/fake/backbone_1934.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-epicdream,see source dataset card,,train,backbone/fake/backbone_1934.jpg
normalized/real/backbone_1935.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1935.jpg
normalized/fake/backbone_1936.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,hidream-i1-full,see source dataset card,,train,backbone/fake/backbone_1936.jpg
normalized/real/backbone_1937.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1937.jpg
normalized/fake/backbone_1939.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,train,backbone/fake/backbone_1939.jpg
normalized/real/backbone_1940.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1940.jpg
normalized/real/backbone_1941.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1941.jpg
normalized/real/backbone_1943.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1943.jpg
normalized/fake/backbone_1944.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1944.jpg
normalized/real/backbone_1946.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1946.jpg
normalized/fake/backbone_1947.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-dreamshaper,see source dataset card,,test,backbone/fake/backbone_1947.jpg
normalized/real/backbone_1948.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1948.jpg
normalized/fake/backbone_1949.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl,see source dataset card,,train,backbone/fake/backbone_1949.jpg
normalized/real/backbone_1950.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_1950.jpg
normalized/real/backbone_1951.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1951.jpg
normalized/real/backbone_1952.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1952.jpg
normalized/fake/backbone_1953.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,stable-diffusion-v1-4,see source dataset card,,train,backbone/fake/backbone_1953.jpg
normalized/real/backbone_1954.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1954.jpg
normalized/fake/backbone_1955.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,val,backbone/fake/backbone_1955.jpg
normalized/fake/backbone_1956.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,train,backbone/fake/backbone_1956.jpg
normalized/fake/backbone_1958.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,grok-2-image-1212,see source dataset card,,val,backbone/fake/backbone_1958.jpg
normalized/real/backbone_1959.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1959.jpg
normalized/fake/backbone_1960.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1960.jpg
normalized/fake/backbone_1961.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-dreamshaper,see source dataset card,,val,backbone/fake/backbone_1961.jpg
normalized/real/backbone_1962.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1962.jpg
normalized/fake/backbone_1963.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-1.1-pro,see source dataset card,,train,backbone/fake/backbone_1963.jpg
normalized/real/backbone_1964.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1964.jpg
normalized/real/backbone_1965.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1965.jpg
normalized/real/backbone_1966.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1966.jpg
normalized/fake/backbone_1967.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,dalle-3,see source dataset card,,test,backbone/fake/backbone_1967.jpg
normalized/real/backbone_1968.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1968.jpg
normalized/real/backbone_1969.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1969.jpg
normalized/real/backbone_1971.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1971.jpg
normalized/fake/backbone_1972.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,test,backbone/fake/backbone_1972.jpg
normalized/real/backbone_1973.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1973.jpg
normalized/real/backbone_1974.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1974.jpg
normalized/real/backbone_1975.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1975.jpg
normalized/fake/backbone_1976.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,train,backbone/fake/backbone_1976.jpg
normalized/real/backbone_1977.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1977.jpg
normalized/fake/backbone_1980.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1980.jpg
normalized/fake/backbone_1981.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,train,backbone/fake/backbone_1981.jpg
normalized/fake/backbone_1982.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,test,backbone/fake/backbone_1982.jpg
normalized/fake/backbone_1983.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1983.jpg
normalized/fake/backbone_1984.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-1.1-pro,see source dataset card,,train,backbone/fake/backbone_1984.jpg
normalized/fake/backbone_1985.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,cyberrealistic-xl-v9.0,see source dataset card,,train,backbone/fake/backbone_1985.jpg
normalized/real/backbone_1987.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1987.jpg
normalized/fake/backbone_1988.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl,see source dataset card,,val,backbone/fake/backbone_1988.jpg
normalized/fake/backbone_1989.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,train,backbone/fake/backbone_1989.jpg
normalized/real/backbone_1990.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1990.jpg
normalized/fake/backbone_1991.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,stable-diffusion-v1-5,see source dataset card,,train,backbone/fake/backbone_1991.jpg
normalized/fake/backbone_1992.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1992.jpg
normalized/fake/backbone_1994.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,test,backbone/fake/backbone_1994.jpg
normalized/fake/backbone_1995.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,train,backbone/fake/backbone_1995.jpg
normalized/fake/backbone_1996.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,chroma,see source dataset card,,test,backbone/fake/backbone_1996.jpg
normalized/real/backbone_1998.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1998.jpg
normalized/fake/backbone_2000.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_2000.jpg
normalized/fake/backbone_2001.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,val,backbone/fake/backbone_2001.jpg
normalized/real/backbone_2002.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2002.jpg
normalized/real/backbone_2003.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2003.jpg
normalized/fake/backbone_2004.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,ideogram-3.0,see source dataset card,,train,backbone/fake/backbone_2004.jpg
normalized/fake/backbone_2005.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,dalle-3,see source dataset card,,train,backbone/fake/backbone_2005.jpg
normalized/real/backbone_2007.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2007.jpg
normalized/fake/backbone_2008.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,realistic_vision_v5.1_novae,see source dataset card,,train,backbone/fake/backbone_2008.jpg
normalized/fake/backbone_2009.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,test,backbone/fake/backbone_2009.jpg
normalized/real/backbone_2010.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_2010.jpg
normalized/fake/backbone_2011.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,test,backbone/fake/backbone_2011.jpg
normalized/real/backbone_2014.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2014.jpg
normalized/fake/backbone_2015.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,test,backbone/fake/backbone_2015.jpg
normalized/fake/backbone_2016.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl,see source dataset card,,train,backbone/fake/backbone_2016.jpg
normalized/fake/backbone_2017.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,kolors-v1.0,see source dataset card,,train,backbone/fake/backbone_2017.jpg
normalized/real/backbone_2018.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_2018.jpg
normalized/real/backbone_2019.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2019.jpg
normalized/fake/backbone_2020.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-epicdream,see source dataset card,,train,backbone/fake/backbone_2020.jpg
normalized/fake/backbone_2021.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,train,backbone/fake/backbone_2021.jpg
normalized/fake/backbone_2022.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,test,backbone/fake/backbone_2022.jpg
normalized/fake/backbone_2023.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,one-obsession-17-red-sdxl,see source dataset card,,val,backbone/fake/backbone_2023.jpg
normalized/real/backbone_2024.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2024.jpg
normalized/fake/backbone_2026.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-realvis-v5,see source dataset card,,train,backbone/fake/backbone_2026.jpg
normalized/real/backbone_2028.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2028.jpg
normalized/real/backbone_2030.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2030.jpg
normalized/fake/backbone_2031.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_2031.jpg
normalized/real/backbone_2032.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2032.jpg
normalized/fake/backbone_2034.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-1.1-pro,see source dataset card,,train,backbone/fake/backbone_2034.jpg
normalized/real/backbone_2035.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2035.jpg
normalized/real/backbone_2036.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_2036.jpg
normalized/fake/backbone_2039.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,realistic_vision_v5.1_novae,see source dataset card,,train,backbone/fake/backbone_2039.jpg
normalized/real/backbone_2046.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2046.jpg
normalized/real/backbone_2048.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_2048.jpg
normalized/real/backbone_2052.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2052.jpg
normalized/real/backbone_2054.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2054.jpg
normalized/real/backbone_2059.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2059.jpg
normalized/real/backbone_2066.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2066.jpg
normalized/real/backbone_2069.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2069.jpg
normalized/real/backbone_2070.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2070.jpg
normalized/real/backbone_2071.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2071.jpg
normalized/real/backbone_2073.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_2073.jpg
normalized/real/backbone_2075.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_2075.jpg
normalized/real/backbone_2077.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2077.jpg
normalized/real/backbone_2078.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2078.jpg
normalized/real/backbone_2080.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2080.jpg
normalized/real/backbone_2083.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2083.jpg
normalized/real/backbone_2085.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2085.jpg
normalized/real/backbone_2089.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2089.jpg
normalized/real/backbone_2092.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2092.jpg
normalized/real/backbone_2096.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2096.jpg
normalized/real/backbone_2099.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2099.jpg
normalized/real/backbone_2100.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2100.jpg
normalized/real/backbone_2101.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2101.jpg
normalized/real/backbone_2105.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2105.jpg
normalized/real/backbone_2109.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2109.jpg
normalized/real/backbone_2111.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2111.jpg
normalized/real/backbone_2118.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2118.jpg
normalized/real/backbone_2120.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2120.jpg
normalized/real/backbone_2122.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_2122.jpg
normalized/real/backbone_2128.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2128.jpg
normalized/real/backbone_2134.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2134.jpg
normalized/real/backbone_2136.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2136.jpg
normalized/real/backbone_2137.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2137.jpg
normalized/real/backbone_2138.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2138.jpg
normalized/real/backbone_2141.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2141.jpg
normalized/real/backbone_2142.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2142.jpg
normalized/real/backbone_2143.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2143.jpg
normalized/real/backbone_2146.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2146.jpg
normalized/real/backbone_2148.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2148.jpg
normalized/real/backbone_2149.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2149.jpg
normalized/real/backbone_2152.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2152.jpg
normalized/real/backbone_2155.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2155.jpg
normalized/real/backbone_2163.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_2163.jpg
normalized/real/backbone_2165.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_2165.jpg
normalized/real/backbone_2168.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2168.jpg
normalized/real/backbone_2169.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2169.jpg
normalized/real/backbone_2172.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2172.jpg
normalized/real/backbone_2175.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2175.jpg
normalized/real/backbone_2178.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2178.jpg
normalized/real/backbone_2183.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2183.jpg
normalized/real/backbone_2188.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_2188.jpg
normalized/real/backbone_2189.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2189.jpg
normalized/real/backbone_2192.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2192.jpg
normalized/real/backbone_2195.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2195.jpg
normalized/real/backbone_2199.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2199.jpg
normalized/real/backbone_2200.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2200.jpg
normalized/real/backbone_2202.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2202.jpg
normalized/real/backbone_2207.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2207.jpg
normalized/real/backbone_2210.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2210.jpg
normalized/real/backbone_2212.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2212.jpg
normalized/real/backbone_2214.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2214.jpg
normalized/real/backbone_2218.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2218.jpg
normalized/real/backbone_2219.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2219.jpg
normalized/real/backbone_2220.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_2220.jpg
normalized/real/backbone_2226.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2226.jpg
normalized/real/backbone_2227.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2227.jpg
normalized/real/backbone_2231.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2231.jpg
normalized/real/backbone_2238.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2238.jpg
normalized/real/backbone_2240.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2240.jpg
normalized/real/backbone_2241.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2241.jpg
normalized/real/backbone_2248.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2248.jpg
normalized/real/backbone_2250.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_2250.jpg
normalized/real/backbone_2252.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2252.jpg
normalized/real/backbone_2253.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2253.jpg
normalized/real/backbone_2254.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_2254.jpg
normalized/real/backbone_2258.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2258.jpg
normalized/real/backbone_2259.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_2259.jpg
normalized/real/backbone_2261.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2261.jpg
normalized/real/backbone_2263.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_2263.jpg
